"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",100,89,120,1100,1800,2100,2400,2800,3400,3400
"GET silver-1",101,83,120,1000,1800,2100,2400,2700,2700,2800
"Total",201,83,120,1100,1800,2100,2400,2700,2800,3400
