"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",26,1800,2400,2600,2600,4100,5000,5800,5800,5800
"GET silver-1",25,1800,2400,2600,2700,3400,4900,6800,6800,6800
"GET silver-2",25,1800,2400,2500,2700,4000,4700,6900,6900,6900
"GET silver-3",26,1800,2400,2600,2700,3900,5100,5700,5700,5700
"GET silver-4",25,1900,2300,2400,2600,4000,4600,7100,7100,7100
"GET silver-5",26,1900,2300,2700,2700,3900,5000,5500,5500,5500
"GET silver-6",25,1800,2400,2600,2700,4200,4900,5900,5900,5900
"GET silver-7",25,1800,2400,2600,2600,3700,4700,6900,6900,6900
"Total",203,1800,2400,2600,2700,3900,5000,5900,6900,7100
