"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",20,2600,3800,4500,4900,5500,5500,5500,5500,5500
"GET silver-1",20,2300,3500,4700,4700,5500,7500,7500,7500,7500
"GET silver-2",20,2300,3900,4700,4800,5500,5500,5500,5500,5500
"GET silver-3",20,2700,4100,4800,4800,5500,5500,5500,5500,5500
"GET silver-4",20,2500,3300,4900,5000,5700,6700,6700,6700,6700
"GET silver-5",20,2400,3300,4700,4700,5600,7200,7200,7200,7200
"GET silver-6",20,2600,4000,4800,4800,5400,5500,5500,5500,5500
"GET silver-7",21,2200,3500,4300,4600,5000,5500,5500,5500,5500
"GET silver-8",20,2300,3500,4600,4800,5500,7800,7800,7800,7800
"GET silver-9",20,2500,3500,5000,5100,5600,6400,6400,6400,6400
"Total",201,2300,3500,4500,4800,5400,5500,6400,7200,7800
