"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",43,1200,1300,1400,1500,2200,2500,2800,2800,2800
"GET gold-1",44,1200,1400,1500,1600,2100,2500,2800,2800,2800
"GET gold-2",40,1400,1500,1600,1800,2400,2600,4700,4700,4700
"GET gold-3",46,1200,1400,1500,1600,1900,2200,2500,2500,2500
"GET gold-4",42,1400,1500,1500,1700,2100,2600,3000,3000,3000
"GET gold-5",47,1200,1400,1400,1500,1700,2000,2200,2200,2200
"GET gold-6",42,1400,1500,1600,1600,2100,2500,2900,2900,2900
"GET gold-7",43,1200,1400,1500,1600,1900,2500,3200,3200,3200
"GET gold-8",40,1300,1500,1800,2000,2400,2600,3300,3300,3300
"Total",387,1200,1400,1500,1600,2100,2500,2800,3000,4700
