"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",42,1400,1500,1700,1800,1900,1900,2100,2100,2100
"Total",42,1400,1500,1700,1800,1900,1900,2100,2100,2100
