"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",38,1600,1700,1700,1700,1800,1800,1900,1900,1900
"GET silver-1",39,1600,1700,1700,1700,1700,1800,1900,1900,1900
"GET silver-2",39,1600,1700,1700,1700,1700,1900,1900,1900,1900
"GET silver-3",39,1600,1700,1700,1700,1800,1800,1900,1900,1900
"GET silver-4",39,1600,1700,1700,1700,1800,1800,1900,1900,1900
"GET silver-5",38,1600,1700,1700,1700,1800,1800,1900,1900,1900
"GET silver-6",39,1600,1700,1700,1700,1700,1900,1900,1900,1900
"GET silver-7",39,1600,1700,1700,1700,1700,1900,1900,1900,1900
"GET silver-8",38,1600,1700,1700,1700,1800,1800,1900,1900,1900
"GET silver-9",39,1600,1700,1700,1700,1800,1800,1900,1900,1900
"Total",387,1600,1700,1700,1700,1800,1800,1900,1900,1900
