"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",36,1700,1800,1900,2000,2300,2300,2500,2500,2500
"GET silver-1",35,1700,1900,2000,2000,2200,2400,2900,2900,2900
"GET silver-2",36,1700,1800,1900,1900,2000,2200,2600,2600,2600
"GET silver-3",36,1700,1800,1900,1900,2200,2300,2500,2500,2500
"GET silver-4",35,1700,1900,2000,2000,2300,2400,2800,2800,2800
"GET silver-5",36,1700,1800,1900,1900,2200,2300,2500,2500,2500
"GET silver-6",35,1700,1800,1900,2000,2000,2100,2600,2600,2600
"GET silver-7",35,1700,1900,2000,2000,2200,2400,2700,2700,2700
"Total",284,1700,1800,1900,2000,2000,2300,2500,2700,2900
