"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",34,1800,1800,1900,1900,2000,2000,2000,2000,2000
"GET silver-1",35,1800,1900,1900,1900,2000,2000,2100,2100,2100
"GET silver-2",35,1800,1900,1900,1900,2000,2000,2200,2200,2200
"GET silver-3",35,1800,1900,1900,1900,2000,2000,2100,2100,2100
"GET silver-4",35,1800,1800,1900,2000,2000,2100,2200,2200,2200
"GET silver-5",35,1800,1900,1900,1900,2000,2000,2000,2000,2000
"GET silver-6",35,1800,1900,1900,2000,2000,2000,2100,2100,2100
"GET silver-7",35,1800,1900,1900,2000,2000,2000,2100,2100,2100
"GET silver-8",35,1800,1900,1900,1900,2000,2000,2200,2200,2200
"Total",314,1800,1900,1900,1900,2000,2000,2100,2100,2200
