"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",155,260,310,490,680,690,710,770,1400,1500
"GET silver-1",153,260,320,480,670,690,710,760,1400,1400
"Total",308,260,320,490,670,690,710,770,1400,1500
