"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",22,2800,2900,2900,2900,3000,3000,3100,3100,3100
"Total",22,2800,2900,2900,2900,3000,3000,3100,3100,3100
