sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T20:15:10.000Z;undefined;1250;1
2019-08-05T20:15:20.000Z;undefined;null;1
2019-08-05T20:15:30.000Z;undefined;null;1
2019-08-05T20:15:40.000Z;undefined;null;1
2019-08-05T20:15:50.000Z;undefined;null;1
2019-08-05T20:16:00.000Z;undefined;null;1
2019-08-05T20:16:10.000Z;undefined;null;1
2019-08-05T20:16:20.000Z;undefined;null;1
2019-08-05T20:16:30.000Z;undefined;null;1
2019-08-05T20:16:40.000Z;undefined;null;2
2019-08-05T20:16:50.000Z;undefined;null;2
2019-08-05T20:17:00.000Z;undefined;null;2
2019-08-05T20:17:10.000Z;undefined;null;3
2019-08-05T20:17:20.000Z;undefined;null;3
2019-08-05T20:17:30.000Z;undefined;null;3
2019-08-05T20:17:40.000Z;undefined;1250;4
2019-08-05T20:17:50.000Z;undefined;null;4
2019-08-05T20:18:00.000Z;undefined;null;4
2019-08-05T20:18:10.000Z;undefined;null;5
2019-08-05T20:18:20.000Z;undefined;null;5
2019-08-05T20:18:30.000Z;undefined;null;5
2019-08-05T20:18:40.000Z;undefined;null;10
2019-08-05T20:18:50.000Z;undefined;null;10
2019-08-05T20:19:00.000Z;undefined;null;10
2019-08-05T20:19:10.000Z;undefined;null;10
2019-08-05T20:19:20.000Z;undefined;null;10
2019-08-05T20:19:30.000Z;undefined;null;10
2019-08-05T20:19:40.000Z;undefined;null;10
2019-08-05T20:19:50.000Z;undefined;null;10
2019-08-05T20:20:00.000Z;undefined;null;10
2019-08-05T20:20:10.000Z;undefined;750;10
2019-08-05T20:20:20.000Z;undefined;null;10
2019-08-05T20:20:30.000Z;undefined;null;10
2019-08-05T20:20:40.000Z;undefined;null;10
2019-08-05T20:20:50.000Z;undefined;null;9
2019-08-05T20:21:00.000Z;undefined;null;9
2019-08-05T20:21:10.000Z;undefined;null;8
2019-08-05T20:21:20.000Z;undefined;null;7
2019-08-05T20:21:30.000Z;undefined;null;7
2019-08-05T20:21:40.000Z;undefined;null;6
2019-08-05T20:21:50.000Z;undefined;null;5
2019-08-05T20:22:00.000Z;undefined;null;4
