"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",34,1500,2000,2100,2100,2400,2500,3600,3600,3600
"GET silver-1",34,1600,2000,2100,2100,2200,2400,3400,3400,3400
"GET silver-2",33,1600,2000,2000,2100,2200,2300,3700,3700,3700
"GET silver-3",34,1600,2000,2100,2100,2200,2300,3700,3700,3700
"GET silver-4",34,1600,1900,2000,2100,2100,2400,3500,3500,3500
"GET silver-5",33,1500,2000,2000,2100,2200,2300,3800,3800,3800
"GET silver-6",33,1500,1900,2100,2100,2200,2300,3700,3700,3700
"GET silver-7",33,1500,1900,2000,2100,2200,2300,3800,3800,3800
"Total",268,1600,2000,2100,2100,2200,2300,3600,3700,3800
