"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",42,1300,1400,1500,1700,2200,2900,3400,3400,3400
"GET gold-1",52,1200,1300,1400,1400,1600,2300,2500,3100,3100
"GET gold-2",45,1200,1400,1500,1500,1900,2900,3500,3500,3500
"GET gold-3",47,1200,1300,1400,1400,2000,3300,4300,4300,4300
"GET gold-4",44,1200,1400,1600,1700,2000,2700,3300,3300,3300
"GET gold-5",45,1200,1300,1500,1600,2200,3100,3600,3600,3600
"GET gold-6",49,1200,1300,1400,1500,1700,2800,3400,3400,3400
"GET gold-7",44,1300,1400,1500,1500,2500,2800,3200,3200,3200
"GET gold-8",51,1100,1200,1300,1400,1500,2600,2800,3400,3400
"Total",419,1200,1300,1400,1500,2000,2900,3300,3500,4300
