"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",237,56,76,81,88,1300,1500,1800,2300,2600
"GET silver-1",235,55,77,84,90,1300,1500,1800,2300,2700
"Total",472,56,76,82,90,1300,1500,1800,2300,2700
