"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","silver-0",32,0,1800,1816,35,4588,19,0.55
"GET","silver-1",31,0,1600,1852,23,4503,19,0.54
"None","Total",63,0,1800,1834,23,4588,19,1.09
