"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",14,3800,4600,4800,5000,6200,6200,6200,6200,6200
"GET silver-1",14,3900,4100,4200,5700,6000,6600,6600,6600,6600
"Total",28,3800,4100,4800,5000,6200,6200,6600,6600,6600
