"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",23,2500,2600,2700,2900,3200,3700,5700,5700,5700
"GET silver-1",23,2600,2800,2900,2900,2900,4300,4800,4800,4800
"GET silver-2",22,2500,2500,2600,2900,3500,3500,6000,6000,6000
"GET silver-3",22,2400,2600,2700,2700,3400,3600,7000,7000,7000
"GET silver-4",22,2400,2500,2700,2800,3100,3500,7000,7000,7000
"GET silver-5",22,2400,2600,2600,2700,3300,3600,7100,7100,7100
"GET silver-6",23,2600,2700,2800,2900,2900,4100,5100,5100,5100
"GET silver-7",22,2400,2500,2800,2900,3500,3500,6400,6400,6400
"GET silver-8",23,2500,2600,2700,2900,3100,3900,5400,5400,5400
"GET silver-9",22,2600,2800,2900,2900,3300,3600,7200,7200,7200
"Total",224,2500,2600,2800,2900,3400,4100,6400,7000,7200
