"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",33,1600,1800,1900,2100,2300,2400,2700,2700,2700
"GET gold-1",33,1600,1700,2200,2200,2400,2700,2800,2800,2800
"GET gold-2",32,1800,1900,2000,2200,2400,2800,3000,3000,3000
"GET gold-3",33,1600,1800,1900,2000,2800,3100,3500,3500,3500
"GET gold-4",30,1700,1900,2200,2400,3200,3300,3300,3300,3300
"GET gold-5",33,1700,1900,2100,2100,2500,2800,3300,3300,3300
"GET gold-6",33,1800,2000,2000,2100,2200,2800,3600,3600,3600
"GET gold-7",33,1700,1900,2100,2100,2400,2600,3300,3300,3300
"GET gold-8",32,1700,1900,2100,2100,2400,2700,3200,3200,3200
"Total",292,1700,1900,2100,2200,2400,2800,3300,3300,3600
