"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",17,3300,3700,3900,4100,4500,4600,4600,4600,4600
"GET gold-1",17,3200,3500,4000,4100,4400,4700,4700,4700,4700
"Total",34,3300,3600,4000,4100,4400,4600,4700,4700,4700
