"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",33,1700,1900,2000,2100,2400,2600,2700,2700,2700
"GET silver-1",33,1800,2000,2000,2000,2300,2400,2600,2600,2600
"GET silver-2",32,1800,1900,2000,2000,2200,2400,3900,3900,3900
"GET silver-3",33,1800,1900,2000,2100,2300,2600,2800,2800,2800
"GET silver-4",33,1800,1800,1900,2000,2300,2500,3800,3800,3800
"GET silver-5",33,1800,1900,2000,2100,2300,2600,2600,2600,2600
"GET silver-6",33,1800,1900,2000,2100,2400,2600,2700,2700,2700
"GET silver-7",33,1700,1900,2000,2000,2400,2600,2700,2700,2700
"Total",263,1800,1900,2000,2100,2400,2600,2700,2800,3900
