sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T20:53:16.000Z;undefined;null;undefined
2019-08-05T20:53:16.500Z;undefined;null;undefined
2019-08-05T20:53:17.000Z;undefined;null;undefined
2019-08-05T20:53:17.500Z;undefined;null;undefined
2019-08-05T20:53:18.000Z;undefined;null;undefined
2019-08-05T20:53:18.500Z;undefined;null;undefined
2019-08-05T20:53:19.000Z;undefined;null;undefined
2019-08-05T20:53:19.500Z;undefined;null;undefined
2019-08-05T20:53:20.000Z;undefined;null;undefined
2019-08-05T20:53:20.500Z;undefined;null;undefined
2019-08-05T20:53:21.000Z;undefined;null;undefined
2019-08-05T20:53:21.500Z;undefined;null;undefined
2019-08-05T20:53:22.000Z;undefined;null;undefined
2019-08-05T20:53:22.500Z;undefined;null;undefined
2019-08-05T20:53:23.000Z;undefined;null;undefined
2019-08-05T20:53:23.500Z;undefined;null;undefined
2019-08-05T20:53:24.000Z;undefined;null;undefined
2019-08-05T20:53:24.500Z;undefined;null;undefined
2019-08-05T20:53:25.000Z;undefined;null;undefined
2019-08-05T20:53:25.500Z;undefined;null;undefined
2019-08-05T20:53:26.000Z;undefined;null;undefined
2019-08-05T20:53:26.500Z;undefined;null;undefined
2019-08-05T20:53:27.000Z;undefined;null;undefined
2019-08-05T20:53:27.500Z;undefined;null;undefined
2019-08-05T20:53:28.000Z;undefined;null;undefined
2019-08-05T20:53:28.500Z;undefined;null;undefined
2019-08-05T20:53:29.000Z;undefined;null;undefined
2019-08-05T20:53:29.500Z;undefined;null;undefined
2019-08-05T20:53:30.000Z;undefined;1000;undefined
2019-08-05T20:53:30.500Z;undefined;null;undefined
2019-08-05T20:53:31.000Z;undefined;null;undefined
2019-08-05T20:53:31.500Z;undefined;null;undefined
2019-08-05T20:53:32.000Z;undefined;null;undefined
2019-08-05T20:53:32.500Z;undefined;null;undefined
2019-08-05T20:53:33.000Z;undefined;null;undefined
2019-08-05T20:53:33.500Z;undefined;null;undefined
2019-08-05T20:53:34.000Z;undefined;null;undefined
2019-08-05T20:53:34.500Z;undefined;null;undefined
2019-08-05T20:53:35.000Z;undefined;null;undefined
2019-08-05T20:53:35.500Z;undefined;null;undefined
2019-08-05T20:53:36.000Z;undefined;null;undefined
2019-08-05T20:53:36.500Z;undefined;null;undefined
2019-08-05T20:53:37.000Z;undefined;null;undefined
2019-08-05T20:53:37.500Z;undefined;null;undefined
2019-08-05T20:53:38.000Z;undefined;null;undefined
2019-08-05T20:53:38.500Z;undefined;null;undefined
2019-08-05T20:53:39.000Z;undefined;null;undefined
2019-08-05T20:53:39.500Z;undefined;null;undefined
2019-08-05T20:53:40.000Z;undefined;null;undefined
2019-08-05T20:53:40.500Z;undefined;null;undefined
2019-08-05T20:53:41.000Z;undefined;null;undefined
2019-08-05T20:53:41.500Z;undefined;null;undefined
2019-08-05T20:53:42.000Z;undefined;null;undefined
2019-08-05T20:53:42.500Z;undefined;null;undefined
2019-08-05T20:53:43.000Z;undefined;null;undefined
2019-08-05T20:53:43.500Z;undefined;null;undefined
2019-08-05T20:53:44.000Z;undefined;null;undefined
2019-08-05T20:53:44.500Z;undefined;null;undefined
2019-08-05T20:53:45.000Z;undefined;1000;undefined
2019-08-05T20:53:45.500Z;undefined;null;undefined
2019-08-05T20:53:46.000Z;undefined;null;undefined
2019-08-05T20:53:46.500Z;undefined;null;undefined
2019-08-05T20:53:47.000Z;undefined;null;undefined
2019-08-05T20:53:47.500Z;undefined;null;undefined
2019-08-05T20:53:48.000Z;undefined;null;undefined
2019-08-05T20:53:48.500Z;undefined;null;undefined
2019-08-05T20:53:49.000Z;undefined;null;undefined
2019-08-05T20:53:49.500Z;undefined;null;undefined
2019-08-05T20:53:50.000Z;undefined;null;undefined
2019-08-05T20:53:50.500Z;undefined;null;undefined
2019-08-05T20:53:51.000Z;undefined;null;undefined
2019-08-05T20:53:51.500Z;undefined;null;undefined
2019-08-05T20:53:52.000Z;undefined;null;undefined
2019-08-05T20:53:52.500Z;undefined;null;undefined
2019-08-05T20:53:53.000Z;undefined;null;undefined
2019-08-05T20:53:53.500Z;undefined;null;undefined
2019-08-05T20:53:54.000Z;undefined;null;undefined
2019-08-05T20:53:54.500Z;undefined;null;undefined
2019-08-05T20:53:55.000Z;undefined;null;undefined
2019-08-05T20:53:55.500Z;undefined;null;undefined
2019-08-05T20:53:56.000Z;undefined;null;undefined
2019-08-05T20:53:56.500Z;undefined;null;undefined
2019-08-05T20:53:57.000Z;undefined;null;undefined
2019-08-05T20:53:57.500Z;undefined;null;undefined
2019-08-05T20:53:58.000Z;undefined;null;undefined
2019-08-05T20:53:58.500Z;undefined;null;undefined
2019-08-05T20:53:59.000Z;undefined;null;undefined
2019-08-05T20:53:59.500Z;undefined;null;undefined
2019-08-05T20:54:00.000Z;undefined;1000;undefined
2019-08-05T20:54:00.500Z;undefined;null;undefined
2019-08-05T20:54:01.000Z;undefined;null;undefined
2019-08-05T20:54:01.500Z;undefined;null;undefined
2019-08-05T20:54:02.000Z;undefined;null;undefined
2019-08-05T20:54:02.500Z;undefined;null;undefined
2019-08-05T20:54:03.000Z;undefined;null;undefined
2019-08-05T20:54:03.500Z;undefined;null;undefined
2019-08-05T20:54:04.000Z;undefined;null;undefined
2019-08-05T20:54:04.500Z;undefined;null;undefined
2019-08-05T20:54:05.000Z;undefined;null;undefined
2019-08-05T20:54:05.500Z;undefined;null;undefined
2019-08-05T20:54:06.000Z;undefined;null;undefined
2019-08-05T20:54:06.500Z;undefined;null;undefined
2019-08-05T20:54:07.000Z;undefined;null;undefined
2019-08-05T20:54:07.500Z;undefined;null;undefined
2019-08-05T20:54:08.000Z;undefined;null;undefined
2019-08-05T20:54:08.500Z;undefined;null;undefined
2019-08-05T20:54:09.000Z;undefined;null;undefined
2019-08-05T20:54:09.500Z;undefined;null;undefined
2019-08-05T20:54:10.000Z;undefined;null;undefined
2019-08-05T20:54:10.500Z;undefined;null;undefined
2019-08-05T20:54:11.000Z;undefined;null;undefined
2019-08-05T20:54:11.500Z;undefined;null;undefined
2019-08-05T20:54:12.000Z;undefined;null;undefined
2019-08-05T20:54:12.500Z;undefined;null;undefined
