"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",364,45,56,60,69,680,1000,1000,1100,1500
"GET silver-1",364,43,55,60,68,650,1000,1100,1100,1500
"Total",728,44,56,60,68,660,1000,1100,1100,1500
