"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",41,1300,1700,1800,1800,1900,2300,2500,2500,2500
"GET gold-1",44,1300,1500,1600,1700,1800,2300,2600,2600,2600
"GET gold-2",41,1300,1500,1900,2000,2100,2200,2500,2500,2500
"GET gold-3",37,1600,1800,2000,2000,2300,2600,2800,2800,2800
"GET gold-4",36,1600,1900,1900,2000,2500,2700,4100,4100,4100
"GET gold-5",39,1500,1700,1800,1900,2300,2600,3400,3400,3400
"GET gold-6",41,1400,1600,1800,1900,2000,2300,2500,2500,2500
"GET gold-7",38,1400,1700,1800,2000,2300,2700,2900,2900,2900
"GET gold-8",40,1400,1600,1800,1800,2200,2500,2500,2500,2500
"Total",357,1400,1600,1800,1900,2200,2500,2600,2800,4100
