"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","gold-0",37,0,1600,1588,989,2120,19,0.62
"GET","gold-1",39,0,1500,1518,817,2310,19,0.66
"None","Total",76,0,1600,1552,817,2310,19,1.28
