"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",220,66,97,130,200,1000,1300,2000,2100,2600
"GET silver-1",227,65,94,120,150,1000,1300,2000,2100,2500
"Total",447,65,96,120,160,1000,1300,2000,2100,2600
