"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","silver-0",42,0,800,1394,319,4094,19,0.72
"None","Total",42,0,800,1394,319,4094,19,0.72
