"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",21,1600,3100,3600,4200,5400,5700,7000,7000,7000
"GET gold-1",26,1800,2600,3300,3600,5200,5300,6300,6300,6300
"GET gold-2",18,3600,3800,5000,5000,6100,7200,7200,7200,7200
"GET gold-3",25,1900,2600,3700,4100,5000,5200,7400,7400,7400
"GET gold-4",23,1500,2600,3600,5000,5400,6100,7600,7600,7600
"GET gold-5",13,2100,3600,3800,3800,6300,30000,30000,30000,30000
"GET gold-6",10,2400,5500,6300,7100,30000,30000,30000,30000,30000
"GET gold-7",17,3100,4100,5000,5400,6400,7100,7100,7100,7100
"Total",153,1900,3300,3800,5000,5700,7000,7400,30000,30000
