"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",15,3600,4000,4100,4300,5000,6700,6700,6700,6700
"GET silver-1",16,3400,4000,4200,4200,5000,6700,6700,6700,6700
"Total",31,3500,4000,4200,4200,5000,6700,6700,6700,6700
