"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",2307394,7,8,9,10,13,17,25,47,128000
"GET silver-1",2307838,7,8,9,10,13,17,25,47,128000
"Total",4615232,7,8,9,10,13,17,25,47,128000
