"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",28,1700,2100,2600,2600,3200,4900,6100,6100,6100
"GET silver-1",28,1700,1700,2400,2700,4200,4700,5300,5300,5300
"GET silver-2",28,1600,1700,2300,2800,4500,4600,4900,4900,4900
"GET silver-3",28,1700,2000,2600,2900,3900,4300,4700,4700,4700
"GET silver-4",28,1700,1900,2400,2500,3700,4800,5800,5800,5800
"GET silver-5",28,1700,2100,2400,2600,3500,4900,6000,6000,6000
"GET silver-6",28,1700,2200,2700,2900,3700,4200,4300,4300,4300
"GET silver-7",28,1700,2000,2700,2700,3900,4000,4200,4200,4200
"GET silver-8",28,1700,2100,2500,2800,2900,5000,6200,6200,6200
"GET silver-9",28,1700,2000,2400,2600,4000,4700,5600,5600,5600
"Total",280,1700,2000,2400,2700,3700,4700,5300,6000,6200
