"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",18793316,7,8,9,10,12,15,21,30,130000
"GET silver-1",18793221,7,8,9,10,12,15,21,30,130000
"Total",37586537,7,8,9,10,12,15,21,30,130000
