"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",27,1700,2300,3200,3300,4000,4000,4200,4200,4200
"GET silver-1",28,1700,2300,3100,3200,4000,4000,4100,4100,4100
"Total",55,1700,2300,3100,3300,4000,4000,4100,4200,4200
