"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",20,1500,1700,1800,1800,2000,31000,31000,31000,31000
"GET gold-1",20,1500,1700,1700,1800,1900,30000,30000,30000,30000
"GET gold-2",20,1500,1600,1900,1900,2200,30000,30000,30000,30000
"GET gold-3",47,1300,1400,1500,1600,1700,1900,2100,2100,2100
"GET gold-4",48,1300,1400,1500,1600,1700,1900,2000,2000,2000
"GET gold-5",48,1300,1400,1500,1500,1700,1800,2000,2000,2000
"GET gold-6",20,1500,1500,1700,1700,2300,31000,31000,31000,31000
"GET gold-7",48,1400,1500,1500,1500,1700,1800,2000,2000,2000
"Total",271,1400,1500,1600,1600,1800,1900,2200,30000,31000
