"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",29,1600,1900,2000,2100,2200,2400,3100,3100,3100
"GET gold-1",36,1400,1700,1900,2100,2500,3000,3100,3100,3100
"GET gold-2",35,1700,1800,2000,2300,2400,2500,2500,2500,2500
"GET gold-3",37,1500,1800,2000,2000,2400,2800,3000,3000,3000
"GET gold-4",34,1600,1800,2000,2100,2300,3100,3100,3100,3100
"GET gold-5",38,1500,1600,1800,1900,2200,2800,3500,3500,3500
"GET gold-6",36,1500,1600,1900,2300,2400,2600,2700,2700,2700
"GET gold-7",30,1600,1800,1900,1900,2200,2500,2700,2700,2700
"GET gold-8",38,1500,1800,1800,2100,2300,2500,3000,3000,3000
"Total",313,1500,1800,1900,2000,2400,2500,3000,3100,3500
