"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",42,1200,1500,1900,2000,2400,2400,6300,6300,6300
"GET gold-1",45,1000,1400,1600,1900,2100,3000,6100,6100,6100
"GET gold-2",42,1400,1600,1600,1800,2300,3000,4800,4800,4800
"GET gold-3",36,1300,1500,1700,2200,2400,5900,7200,7200,7200
"GET gold-4",33,1400,1800,2200,2300,2900,6400,7000,7000,7000
"GET gold-5",43,1300,1500,1700,1700,2200,2500,5400,5400,5400
"GET gold-6",39,1400,1600,1900,1900,2500,3900,6200,6200,6200
"GET gold-7",33,1600,1900,2100,2200,2400,6100,7200,7200,7200
"GET gold-8",34,1500,1700,2000,2100,2500,5000,7300,7300,7300
"Total",347,1300,1600,1800,2000,2400,3000,6200,7000,7300
