"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",30,1800,2100,2200,2200,2400,2900,3300,3300,3300
"GET silver-1",30,2000,2100,2200,2200,2300,2800,3300,3300,3300
"GET silver-2",30,2000,2200,2200,2200,2400,2800,3400,3400,3400
"GET silver-3",30,1900,2100,2100,2200,2400,3000,3500,3500,3500
"GET silver-4",29,1800,2100,2200,2200,2400,3000,3900,3900,3900
"GET silver-5",29,1800,2200,2200,2300,2300,3100,3800,3800,3800
"GET silver-6",30,1900,2100,2200,2200,2300,3000,3400,3400,3400
"GET silver-7",30,1800,2100,2200,2200,2500,3100,3600,3600,3600
"GET silver-8",29,1800,2200,2200,2200,2500,3100,3700,3700,3700
"GET silver-9",30,1800,2100,2100,2200,2400,3000,3600,3600,3600
"Total",297,1800,2100,2200,2200,2300,3000,3500,3700,3900
