"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",22,2800,2900,3000,3100,3500,4700,5600,5600,5600
"GET silver-1",21,2900,3000,3100,3400,3700,4700,5600,5600,5600
"Total",43,2900,3000,3100,3400,3700,4700,5600,5600,5600
