"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",297,55,60,69,89,970,1000,1100,1100,1400
"GET silver-1",301,54,59,69,93,970,1000,1000,1100,1400
"Total",598,55,59,69,92,970,1000,1000,1100,1400
