"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","silver-0",53,0,610,1123,243,3178,19,0.89
"None","Total",53,0,610,1123,243,3178,19,0.89
