"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",19,2600,3400,3900,4100,5700,6500,6500,6500,6500
"GET silver-1",19,2600,3500,3700,4100,5700,6900,6900,6900,6900
"GET silver-2",19,2600,3200,3900,4800,5600,6500,6500,6500,6500
"GET silver-3",19,2600,3300,3700,4100,5800,6500,6500,6500,6500
"GET silver-4",19,2500,3300,4100,4200,5500,6600,6600,6600,6600
"GET silver-5",19,2500,3100,3600,5200,6100,6400,6400,6400,6400
"GET silver-6",19,2600,2900,3600,5000,5600,6700,6700,6700,6700
"GET silver-7",19,2600,3500,4100,4200,5800,6800,6800,6800,6800
"Total",152,2600,3400,3700,4100,5600,6400,6600,6800,6900
