"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",22,2800,2900,3000,3100,3500,3600,3700,3700,3700
"GET gold-1",22,2600,3100,3200,3300,3400,3400,3700,3700,3700
"GET gold-2",23,2500,2800,2800,3100,3300,3300,3700,3700,3700
"Total",67,2600,2800,3100,3200,3400,3600,3700,3700,3700
