"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",83,96,1000,1400,1500,1800,2100,3400,3400,3400
"GET silver-1",82,100,1000,1400,1500,1700,2300,3400,3500,3500
"Total",165,99,1000,1400,1500,1800,2300,3400,3400,3500
