"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",22,2500,2700,3100,3300,4000,4100,4500,4500,4500
"GET silver-1",22,2500,2500,2700,3000,4100,4900,5600,5600,5600
"GET silver-2",22,2500,2600,3000,3300,4100,4200,4700,4700,4700
"GET silver-3",22,2500,2600,2800,3100,4300,4400,4600,4600,4600
"GET silver-4",22,2500,2600,2600,3000,4100,5100,5100,5100,5100
"Total",110,2500,2600,2800,3300,4100,4600,5100,5100,5600
