"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",73,110,1500,1600,1800,1900,2100,2800,2900,2900
"GET silver-1",74,110,1500,1600,1800,2000,2100,2800,2900,2900
"Total",147,110,1500,1600,1800,2000,2100,2800,2900,2900
