"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",37,1300,1600,1800,1900,3100,5400,6100,6100,6100
"GET gold-1",31,1500,1800,1900,2000,3600,6500,7000,7000,7000
"GET gold-2",30,1400,1600,1700,1900,5500,6400,6600,6600,6600
"GET gold-3",26,1700,1900,2600,3200,4400,5200,6000,6000,6000
"GET gold-4",27,1700,1900,2100,3300,4200,4400,6700,6700,6700
"GET gold-5",30,1700,1800,1900,2400,4000,5900,6100,6100,6100
"GET gold-6",30,1500,1900,1900,2300,5200,6200,6600,6600,6600
"GET gold-7",25,1800,2000,2200,3800,4900,6100,6400,6400,6400
"Total",236,1500,1800,2000,2200,4200,6000,6500,6600,7000
