"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",25,2400,2600,2600,2900,4200,4400,4600,4600,4600
"GET silver-1",26,2400,2600,2700,2700,4300,4300,4500,4500,4500
"Total",51,2400,2600,2700,2800,4200,4400,4500,4600,4600
