"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",23,2400,2600,2800,2800,4000,5500,5700,5700,5700
"GET silver-1",23,2300,2600,2800,2900,4300,5300,5300,5300,5300
"GET silver-2",23,2300,2600,2700,2800,3900,5500,5900,5900,5900
"GET silver-3",22,2400,2600,2800,3200,4300,4400,6400,6400,6400
"GET silver-4",22,2400,2600,2600,3300,4100,4500,6800,6800,6800
"GET silver-5",22,2400,2600,2600,3300,4100,4600,6300,6300,6300
"GET silver-6",23,2300,2500,2700,3100,3900,5200,6000,6000,6000
"GET silver-7",23,2400,2600,2700,3200,3800,5000,6200,6200,6200
"Total",181,2400,2600,2700,3100,4100,5300,6200,6400,6800
