"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",171,66,85,100,190,1500,1600,1900,2200,2500
"GET silver-1",170,67,84,100,780,1500,1600,2100,2500,2900
"Total",341,67,84,100,220,1500,1600,2100,2200,2900
