"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",20,2600,2800,3400,3700,5700,5800,5800,5800,5800
"GET silver-1",20,2900,3100,3700,3900,5400,5600,5600,5600,5600
"GET silver-2",20,2600,2800,3900,4300,5500,5800,5800,5800,5800
"GET silver-3",20,2800,3000,3600,3900,5000,6200,6200,6200,6200
"GET silver-4",20,2700,3000,3900,3900,5000,6100,6100,6100,6100
"GET silver-5",19,2600,2800,4100,4300,4700,6600,6600,6600,6600
"GET silver-6",19,2600,2700,4000,4400,4900,7100,7100,7100,7100
"GET silver-7",19,2600,3000,4000,4300,5200,7500,7500,7500,7500
"Total",157,2700,2900,3500,3900,4900,5700,6200,7100,7500
