"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",38,1500,1600,1600,1600,1700,1800,1800,1800,1800
"GET gold-1",38,1500,1600,1600,1600,1700,1700,1800,1800,1800
"GET gold-2",39,1500,1600,1600,1600,1700,1700,1800,1800,1800
"GET gold-3",39,1500,1600,1600,1600,1700,1700,1800,1800,1800
"GET gold-4",38,1500,1600,1600,1700,1700,1700,1800,1800,1800
"GET gold-5",38,1500,1600,1600,1600,1700,1800,1800,1800,1800
"GET gold-6",38,1500,1600,1600,1600,1700,1800,1800,1800,1800
"GET gold-7",39,1500,1600,1600,1600,1800,1800,1800,1800,1800
"GET gold-8",38,1500,1600,1600,1600,1700,1800,1800,1800,1800
"Total",345,1500,1600,1600,1600,1700,1700,1800,1800,1800
