"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",206,58,88,110,160,1200,1500,2200,2300,2800
"GET silver-1",207,63,87,100,140,1400,1500,2200,2300,2700
"Total",413,60,87,110,160,1300,1500,2200,2300,2800
