"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",22,3000,3100,3200,3400,3500,3600,3600,3600,3600
"GET gold-1",19,2800,2900,3300,4000,4300,5100,5100,5100,5100
"Total",41,2800,3100,3300,3400,3600,4100,5100,5100,5100
