"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",29,1900,2700,3000,3300,3500,3600,3900,3900,3900
"GET gold-1",33,1400,2100,2800,2900,3400,3500,3800,3800,3800
"Total",62,1600,2400,2900,3300,3400,3500,3800,3900,3900
