"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",17,3200,4000,4200,4300,5200,7900,7900,7900,7900
"GET silver-1",18,3300,4100,4400,4700,5200,6400,6400,6400,6400
"GET silver-2",17,3200,4000,4100,4300,5200,7700,7700,7700,7700
"GET silver-3",18,3500,3900,4100,5000,5200,6100,6100,6100,6100
"GET silver-4",17,3100,4200,4200,4300,5100,6700,6700,6700,6700
"GET silver-5",17,3100,4000,4200,4300,5100,7400,7400,7400,7400
"GET silver-6",17,2900,4200,4200,4300,5200,7000,7000,7000,7000
"GET silver-7",18,3300,4000,4400,5000,5600,5600,5600,5600,5600
"Total",139,3100,4000,4300,4400,5200,6100,7400,7700,7900
