"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",282,53,71,87,110,1100,1200,1400,1500,1900
"GET silver-1",277,53,71,87,110,1100,1200,1400,1500,1900
"Total",559,53,71,87,110,1100,1200,1400,1500,1900
