"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",54,1100,1600,1900,2100,2700,3600,3600,3800,3800
"GET silver-1",54,890,1600,2000,2100,2700,3600,3700,3700,3700
"Total",108,890,1600,2000,2100,2700,3600,3700,3700,3800
