sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T21:21:23.500Z;undefined;null;undefined
2019-08-05T21:21:24.000Z;undefined;null;undefined
2019-08-05T21:21:24.500Z;undefined;null;undefined
2019-08-05T21:21:25.000Z;undefined;null;undefined
2019-08-05T21:21:25.500Z;undefined;null;undefined
2019-08-05T21:21:26.000Z;undefined;null;undefined
2019-08-05T21:21:26.500Z;undefined;null;undefined
2019-08-05T21:21:27.000Z;undefined;null;undefined
2019-08-05T21:21:27.500Z;undefined;null;undefined
2019-08-05T21:21:28.000Z;undefined;null;undefined
2019-08-05T21:21:28.500Z;undefined;null;undefined
2019-08-05T21:21:29.000Z;undefined;null;undefined
2019-08-05T21:21:29.500Z;undefined;null;undefined
2019-08-05T21:21:30.000Z;undefined;2250;undefined
2019-08-05T21:21:30.500Z;undefined;null;undefined
2019-08-05T21:21:31.000Z;undefined;null;undefined
2019-08-05T21:21:31.500Z;undefined;null;undefined
2019-08-05T21:21:32.000Z;undefined;null;undefined
2019-08-05T21:21:32.500Z;undefined;null;undefined
2019-08-05T21:21:33.000Z;undefined;null;undefined
2019-08-05T21:21:33.500Z;undefined;null;undefined
2019-08-05T21:21:34.000Z;undefined;null;undefined
2019-08-05T21:21:34.500Z;undefined;null;undefined
2019-08-05T21:21:35.000Z;undefined;null;undefined
2019-08-05T21:21:35.500Z;undefined;null;undefined
2019-08-05T21:21:36.000Z;undefined;null;undefined
2019-08-05T21:21:36.500Z;undefined;null;undefined
2019-08-05T21:21:37.000Z;undefined;null;undefined
2019-08-05T21:21:37.500Z;undefined;null;undefined
2019-08-05T21:21:38.000Z;undefined;null;undefined
2019-08-05T21:21:38.500Z;undefined;null;undefined
2019-08-05T21:21:39.000Z;undefined;null;undefined
2019-08-05T21:21:39.500Z;undefined;null;undefined
2019-08-05T21:21:40.000Z;undefined;null;undefined
2019-08-05T21:21:40.500Z;undefined;null;undefined
2019-08-05T21:21:41.000Z;undefined;null;undefined
2019-08-05T21:21:41.500Z;undefined;null;undefined
2019-08-05T21:21:42.000Z;undefined;null;undefined
2019-08-05T21:21:42.500Z;undefined;null;undefined
2019-08-05T21:21:43.000Z;undefined;null;undefined
2019-08-05T21:21:43.500Z;undefined;null;undefined
2019-08-05T21:21:44.000Z;undefined;null;undefined
2019-08-05T21:21:44.500Z;undefined;null;undefined
2019-08-05T21:21:45.000Z;undefined;2250;undefined
2019-08-05T21:21:45.500Z;undefined;null;undefined
2019-08-05T21:21:46.000Z;undefined;null;undefined
2019-08-05T21:21:46.500Z;undefined;null;undefined
2019-08-05T21:21:47.000Z;undefined;null;undefined
2019-08-05T21:21:47.500Z;undefined;null;undefined
2019-08-05T21:21:48.000Z;undefined;null;undefined
2019-08-05T21:21:48.500Z;undefined;null;undefined
2019-08-05T21:21:49.000Z;undefined;null;undefined
2019-08-05T21:21:49.500Z;undefined;null;undefined
2019-08-05T21:21:50.000Z;undefined;null;undefined
2019-08-05T21:21:50.500Z;undefined;null;undefined
2019-08-05T21:21:51.000Z;undefined;null;undefined
2019-08-05T21:21:51.500Z;undefined;null;undefined
2019-08-05T21:21:52.000Z;undefined;null;undefined
2019-08-05T21:21:52.500Z;undefined;null;undefined
2019-08-05T21:21:53.000Z;undefined;null;undefined
2019-08-05T21:21:53.500Z;undefined;null;undefined
2019-08-05T21:21:54.000Z;undefined;null;undefined
2019-08-05T21:21:54.500Z;undefined;null;undefined
2019-08-05T21:21:55.000Z;undefined;null;undefined
2019-08-05T21:21:55.500Z;undefined;null;undefined
2019-08-05T21:21:56.000Z;undefined;null;undefined
2019-08-05T21:21:56.500Z;undefined;null;undefined
2019-08-05T21:21:57.000Z;undefined;null;undefined
2019-08-05T21:21:57.500Z;undefined;null;undefined
2019-08-05T21:21:58.000Z;undefined;null;undefined
2019-08-05T21:21:58.500Z;undefined;null;undefined
2019-08-05T21:21:59.000Z;undefined;null;undefined
2019-08-05T21:21:59.500Z;undefined;null;undefined
2019-08-05T21:22:00.000Z;undefined;2250;undefined
2019-08-05T21:22:00.500Z;undefined;null;undefined
2019-08-05T21:22:01.000Z;undefined;null;undefined
2019-08-05T21:22:01.500Z;undefined;null;undefined
2019-08-05T21:22:02.000Z;undefined;null;undefined
2019-08-05T21:22:02.500Z;undefined;null;undefined
2019-08-05T21:22:03.000Z;undefined;null;undefined
2019-08-05T21:22:03.500Z;undefined;null;undefined
2019-08-05T21:22:04.000Z;undefined;null;undefined
2019-08-05T21:22:04.500Z;undefined;null;undefined
2019-08-05T21:22:05.000Z;undefined;null;undefined
2019-08-05T21:22:05.500Z;undefined;null;undefined
2019-08-05T21:22:06.000Z;undefined;null;undefined
2019-08-05T21:22:06.500Z;undefined;null;undefined
2019-08-05T21:22:07.000Z;undefined;null;undefined
2019-08-05T21:22:07.500Z;undefined;null;undefined
2019-08-05T21:22:08.000Z;undefined;null;undefined
2019-08-05T21:22:08.500Z;undefined;null;undefined
2019-08-05T21:22:09.000Z;undefined;null;undefined
2019-08-05T21:22:09.500Z;undefined;null;undefined
2019-08-05T21:22:10.000Z;undefined;null;undefined
2019-08-05T21:22:10.500Z;undefined;null;undefined
2019-08-05T21:22:11.000Z;undefined;null;undefined
2019-08-05T21:22:11.500Z;undefined;null;undefined
2019-08-05T21:22:12.000Z;undefined;null;undefined
2019-08-05T21:22:12.500Z;undefined;null;undefined
2019-08-05T21:22:13.000Z;undefined;null;undefined
2019-08-05T21:22:13.500Z;undefined;null;undefined
2019-08-05T21:22:14.000Z;undefined;null;undefined
2019-08-05T21:22:14.500Z;undefined;null;undefined
2019-08-05T21:22:15.000Z;undefined;2250;undefined
2019-08-05T21:22:15.500Z;undefined;null;undefined
2019-08-05T21:22:16.000Z;undefined;null;undefined
2019-08-05T21:22:16.500Z;undefined;null;undefined
2019-08-05T21:22:17.000Z;undefined;null;undefined
2019-08-05T21:22:17.500Z;undefined;null;undefined
2019-08-05T21:22:18.000Z;undefined;null;undefined
2019-08-05T21:22:18.500Z;undefined;null;undefined
2019-08-05T21:22:19.000Z;undefined;null;undefined
2019-08-05T21:22:19.500Z;undefined;null;undefined
2019-08-05T21:22:20.000Z;undefined;null;undefined
2019-08-05T21:22:20.500Z;undefined;null;undefined
2019-08-05T21:22:21.000Z;undefined;null;undefined
2019-08-05T21:22:21.500Z;undefined;null;undefined
2019-08-05T21:22:22.000Z;undefined;null;undefined
2019-08-05T21:22:22.500Z;undefined;null;undefined
2019-08-05T21:22:23.000Z;undefined;null;undefined
2019-08-05T21:22:23.500Z;undefined;null;undefined
2019-08-05T21:22:24.000Z;undefined;null;undefined
2019-08-05T21:22:24.500Z;undefined;null;undefined
2019-08-05T21:22:25.000Z;undefined;null;undefined
2019-08-05T21:22:25.500Z;undefined;null;undefined
