"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",29,2000,2100,2200,2200,2700,2800,3100,3100,3100
"GET gold-1",29,2000,2300,2300,2300,2700,2900,3300,3300,3300
"GET gold-2",32,1800,2000,2100,2200,2300,2700,3000,3000,3000
"GET gold-3",30,2000,2100,2300,2500,2600,2700,2900,2900,2900
"GET gold-4",31,1900,2100,2200,2200,2600,3000,3100,3100,3100
"GET gold-5",35,1700,1800,2000,2100,2300,2300,2600,2600,2600
"GET gold-6",32,1900,2000,2100,2100,2200,2500,3000,3000,3000
"GET gold-7",32,1900,2100,2100,2200,2400,2600,2700,2700,2700
"GET gold-8",32,1800,2100,2100,2200,2400,2400,2400,2400,2400
"GET gold-9",34,1700,1900,2100,2100,2300,2600,2800,2800,2800
"Total",316,1900,2100,2100,2200,2400,2700,3000,3000,3300
