"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",28,2000,2000,2100,2100,2200,2200,2700,2700,2700
"GET silver-1",29,2000,2000,2000,2100,2200,2200,2300,2300,2300
"GET silver-2",28,2000,2000,2100,2100,2200,2200,2500,2500,2500
"GET silver-3",29,2000,2000,2100,2100,2200,2300,2300,2300,2300
"GET silver-4",29,2000,2000,2000,2000,2100,2200,2200,2200,2200
"GET silver-5",29,2000,2000,2000,2100,2100,2200,2200,2200,2200
"GET silver-6",29,2000,2000,2100,2100,2200,2300,2400,2400,2400
"GET silver-7",29,2000,2000,2000,2100,2100,2200,2200,2200,2200
"GET silver-8",28,2000,2000,2100,2100,2200,2200,2800,2800,2800
"Total",258,2000,2000,2000,2100,2100,2200,2300,2500,2800
