"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",31,1900,2000,2100,2100,2300,2400,2600,2600,2600
"Total",31,1900,2000,2100,2100,2300,2400,2600,2600,2600
