sep=;
Time;cpu/usage_rate.sum;cpu/request.sum;performance.gold.users
2019-08-05T18:02:49.000Z;undefined;null;undefined
2019-08-05T18:02:49.500Z;undefined;null;undefined
2019-08-05T18:02:50.000Z;undefined;null;undefined
2019-08-05T18:02:50.500Z;undefined;null;undefined
2019-08-05T18:02:51.000Z;undefined;null;undefined
2019-08-05T18:02:51.500Z;undefined;null;undefined
2019-08-05T18:02:52.000Z;undefined;null;undefined
2019-08-05T18:02:52.500Z;undefined;null;undefined
2019-08-05T18:02:53.000Z;undefined;null;undefined
2019-08-05T18:02:53.500Z;undefined;null;undefined
2019-08-05T18:02:54.000Z;undefined;null;undefined
2019-08-05T18:02:54.500Z;undefined;null;undefined
2019-08-05T18:02:55.000Z;undefined;null;undefined
2019-08-05T18:02:55.500Z;undefined;null;undefined
2019-08-05T18:02:56.000Z;undefined;null;undefined
2019-08-05T18:02:56.500Z;undefined;null;undefined
2019-08-05T18:02:57.000Z;undefined;null;undefined
2019-08-05T18:02:57.500Z;undefined;null;undefined
2019-08-05T18:02:58.000Z;undefined;null;undefined
2019-08-05T18:02:58.500Z;undefined;null;undefined
2019-08-05T18:02:59.000Z;undefined;null;undefined
2019-08-05T18:02:59.500Z;undefined;null;undefined
2019-08-05T18:03:00.000Z;undefined;751;undefined
2019-08-05T18:03:00.500Z;undefined;null;undefined
2019-08-05T18:03:01.000Z;undefined;null;undefined
2019-08-05T18:03:01.500Z;undefined;null;undefined
2019-08-05T18:03:02.000Z;undefined;null;undefined
2019-08-05T18:03:02.500Z;undefined;null;undefined
2019-08-05T18:03:03.000Z;undefined;null;undefined
2019-08-05T18:03:03.500Z;undefined;null;undefined
2019-08-05T18:03:04.000Z;undefined;null;undefined
2019-08-05T18:03:04.500Z;undefined;null;undefined
2019-08-05T18:03:05.000Z;undefined;null;undefined
2019-08-05T18:03:05.500Z;undefined;null;undefined
2019-08-05T18:03:06.000Z;undefined;null;undefined
2019-08-05T18:03:06.500Z;undefined;null;undefined
2019-08-05T18:03:07.000Z;undefined;null;undefined
2019-08-05T18:03:07.500Z;undefined;null;undefined
2019-08-05T18:03:08.000Z;undefined;null;undefined
2019-08-05T18:03:08.500Z;undefined;null;undefined
2019-08-05T18:03:09.000Z;undefined;null;undefined
2019-08-05T18:03:09.500Z;undefined;null;undefined
2019-08-05T18:03:10.000Z;undefined;null;undefined
2019-08-05T18:03:10.500Z;undefined;null;undefined
2019-08-05T18:03:11.000Z;undefined;null;undefined
2019-08-05T18:03:11.500Z;undefined;null;undefined
2019-08-05T18:03:12.000Z;undefined;null;undefined
2019-08-05T18:03:12.500Z;undefined;null;undefined
2019-08-05T18:03:13.000Z;undefined;null;undefined
2019-08-05T18:03:13.500Z;undefined;null;undefined
2019-08-05T18:03:14.000Z;undefined;null;undefined
2019-08-05T18:03:14.500Z;undefined;null;undefined
2019-08-05T18:03:15.000Z;undefined;750;undefined
2019-08-05T18:03:15.500Z;undefined;null;undefined
2019-08-05T18:03:16.000Z;undefined;null;undefined
2019-08-05T18:03:16.500Z;undefined;null;undefined
2019-08-05T18:03:17.000Z;undefined;null;undefined
2019-08-05T18:03:17.500Z;undefined;null;undefined
2019-08-05T18:03:18.000Z;undefined;null;undefined
2019-08-05T18:03:18.500Z;undefined;null;undefined
2019-08-05T18:03:19.000Z;undefined;null;undefined
2019-08-05T18:03:19.500Z;undefined;null;undefined
2019-08-05T18:03:20.000Z;undefined;null;undefined
2019-08-05T18:03:20.500Z;undefined;null;undefined
2019-08-05T18:03:21.000Z;undefined;null;undefined
2019-08-05T18:03:21.500Z;undefined;null;undefined
2019-08-05T18:03:22.000Z;undefined;null;undefined
2019-08-05T18:03:22.500Z;undefined;null;undefined
2019-08-05T18:03:23.000Z;undefined;null;undefined
2019-08-05T18:03:23.500Z;undefined;null;undefined
2019-08-05T18:03:24.000Z;undefined;null;undefined
2019-08-05T18:03:24.500Z;undefined;null;undefined
2019-08-05T18:03:25.000Z;undefined;null;undefined
2019-08-05T18:03:25.500Z;undefined;null;undefined
2019-08-05T18:03:26.000Z;undefined;null;undefined
2019-08-05T18:03:26.500Z;undefined;null;undefined
2019-08-05T18:03:27.000Z;undefined;null;undefined
2019-08-05T18:03:27.500Z;undefined;null;undefined
2019-08-05T18:03:28.000Z;undefined;null;undefined
2019-08-05T18:03:28.500Z;undefined;null;undefined
2019-08-05T18:03:29.000Z;undefined;null;undefined
2019-08-05T18:03:29.500Z;undefined;null;undefined
2019-08-05T18:03:30.000Z;undefined;750;undefined
2019-08-05T18:03:30.500Z;undefined;null;undefined
2019-08-05T18:03:31.000Z;undefined;null;undefined
2019-08-05T18:03:31.500Z;undefined;null;undefined
2019-08-05T18:03:32.000Z;undefined;null;undefined
2019-08-05T18:03:32.500Z;undefined;null;undefined
2019-08-05T18:03:33.000Z;undefined;null;undefined
2019-08-05T18:03:33.500Z;undefined;null;undefined
2019-08-05T18:03:34.000Z;undefined;null;undefined
2019-08-05T18:03:34.500Z;undefined;null;undefined
2019-08-05T18:03:35.000Z;undefined;null;undefined
2019-08-05T18:03:35.500Z;undefined;null;undefined
2019-08-05T18:03:36.000Z;undefined;null;undefined
2019-08-05T18:03:36.500Z;undefined;null;undefined
2019-08-05T18:03:37.000Z;undefined;null;undefined
2019-08-05T18:03:37.500Z;undefined;null;undefined
2019-08-05T18:03:38.000Z;undefined;null;undefined
2019-08-05T18:03:38.500Z;undefined;null;undefined
2019-08-05T18:03:39.000Z;undefined;null;undefined
2019-08-05T18:03:39.500Z;undefined;null;undefined
2019-08-05T18:03:40.000Z;undefined;null;undefined
2019-08-05T18:03:40.500Z;undefined;null;undefined
2019-08-05T18:03:41.000Z;undefined;null;undefined
2019-08-05T18:03:41.500Z;undefined;null;undefined
2019-08-05T18:03:42.000Z;undefined;null;undefined
2019-08-05T18:03:42.500Z;undefined;null;undefined
2019-08-05T18:03:43.000Z;undefined;null;undefined
2019-08-05T18:03:43.500Z;undefined;null;undefined
2019-08-05T18:03:44.000Z;undefined;null;undefined
2019-08-05T18:03:44.500Z;undefined;null;undefined
2019-08-05T18:03:45.000Z;undefined;750;undefined
2019-08-05T18:03:45.500Z;undefined;null;undefined
2019-08-05T18:03:46.000Z;undefined;null;undefined
2019-08-05T18:03:46.500Z;undefined;null;undefined
2019-08-05T18:03:47.000Z;undefined;null;undefined
2019-08-05T18:03:47.500Z;undefined;null;undefined
2019-08-05T18:03:48.000Z;undefined;null;undefined
2019-08-05T18:03:48.500Z;undefined;null;undefined
2019-08-05T18:03:49.000Z;undefined;null;undefined
2019-08-05T18:03:49.500Z;undefined;null;undefined
2019-08-05T18:03:50.000Z;undefined;null;undefined
2019-08-05T18:03:50.500Z;undefined;null;undefined
2019-08-05T18:03:51.000Z;undefined;null;undefined
2019-08-05T18:03:51.500Z;undefined;null;undefined
2019-08-05T18:03:52.000Z;undefined;null;undefined
2019-08-05T18:03:52.500Z;undefined;null;undefined
2019-08-05T18:03:53.000Z;undefined;null;undefined
2019-08-05T18:03:53.500Z;undefined;null;undefined
2019-08-05T18:03:54.000Z;undefined;null;undefined
2019-08-05T18:03:54.500Z;undefined;null;undefined
2019-08-05T18:03:55.000Z;undefined;null;undefined
2019-08-05T18:03:55.500Z;undefined;null;undefined
2019-08-05T18:03:56.000Z;undefined;null;undefined
2019-08-05T18:03:56.500Z;undefined;null;undefined
2019-08-05T18:03:57.000Z;undefined;null;undefined
2019-08-05T18:03:57.500Z;undefined;null;undefined
2019-08-05T18:03:58.000Z;undefined;null;undefined
2019-08-05T18:03:58.500Z;undefined;null;undefined
2019-08-05T18:03:59.000Z;undefined;null;undefined
2019-08-05T18:03:59.500Z;undefined;null;undefined
2019-08-05T18:04:00.000Z;undefined;750;undefined
2019-08-05T18:04:00.500Z;undefined;null;undefined
2019-08-05T18:04:01.000Z;undefined;null;undefined
2019-08-05T18:04:01.500Z;undefined;null;undefined
2019-08-05T18:04:02.000Z;undefined;null;undefined
2019-08-05T18:04:02.500Z;undefined;null;undefined
2019-08-05T18:04:03.000Z;undefined;null;undefined
2019-08-05T18:04:03.500Z;undefined;null;undefined
2019-08-05T18:04:04.000Z;undefined;null;undefined
2019-08-05T18:04:04.500Z;undefined;null;undefined
2019-08-05T18:04:05.000Z;undefined;null;undefined
2019-08-05T18:04:05.500Z;undefined;null;undefined
2019-08-05T18:04:06.000Z;undefined;null;undefined
2019-08-05T18:04:06.500Z;undefined;null;undefined
2019-08-05T18:04:07.000Z;undefined;null;undefined
2019-08-05T18:04:07.500Z;undefined;null;undefined
2019-08-05T18:04:08.000Z;undefined;null;undefined
2019-08-05T18:04:08.500Z;undefined;null;undefined
2019-08-05T18:04:09.000Z;undefined;null;undefined
2019-08-05T18:04:09.500Z;undefined;null;undefined
2019-08-05T18:04:10.000Z;undefined;null;undefined
2019-08-05T18:04:10.500Z;undefined;null;undefined
2019-08-05T18:04:11.000Z;undefined;null;undefined
2019-08-05T18:04:11.500Z;undefined;null;undefined
2019-08-05T18:04:12.000Z;undefined;null;undefined
2019-08-05T18:04:12.500Z;undefined;null;undefined
2019-08-05T18:04:13.000Z;undefined;null;undefined
2019-08-05T18:04:13.500Z;undefined;null;undefined
2019-08-05T18:04:14.000Z;undefined;null;undefined
2019-08-05T18:04:14.500Z;undefined;null;undefined
2019-08-05T18:04:15.000Z;undefined;750;undefined
2019-08-05T18:04:15.500Z;undefined;null;undefined
2019-08-05T18:04:16.000Z;undefined;null;undefined
2019-08-05T18:04:16.500Z;undefined;null;undefined
2019-08-05T18:04:17.000Z;undefined;null;undefined
2019-08-05T18:04:17.500Z;undefined;null;undefined
2019-08-05T18:04:18.000Z;undefined;null;undefined
2019-08-05T18:04:18.500Z;undefined;null;undefined
2019-08-05T18:04:19.000Z;undefined;null;undefined
2019-08-05T18:04:19.500Z;undefined;null;undefined
2019-08-05T18:04:20.000Z;undefined;null;undefined
2019-08-05T18:04:20.500Z;undefined;null;undefined
2019-08-05T18:04:21.000Z;undefined;null;undefined
2019-08-05T18:04:21.500Z;undefined;null;undefined
2019-08-05T18:04:22.000Z;undefined;null;undefined
2019-08-05T18:04:22.500Z;undefined;null;undefined
2019-08-05T18:04:23.000Z;undefined;null;undefined
2019-08-05T18:04:23.500Z;undefined;null;undefined
2019-08-05T18:04:24.000Z;undefined;null;undefined
2019-08-05T18:04:24.500Z;undefined;null;undefined
2019-08-05T18:04:25.000Z;undefined;null;undefined
2019-08-05T18:04:25.500Z;undefined;null;undefined
2019-08-05T18:04:26.000Z;undefined;null;undefined
2019-08-05T18:04:26.500Z;undefined;null;undefined
