"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",17,3000,3500,4400,4900,6100,10000,10000,10000,10000
"GET gold-1",21,1800,2800,3600,3700,4700,6300,9400,9400,9400
"GET gold-2",23,1500,2200,3700,4300,4600,6200,9500,9500,9500
"GET gold-3",33,1300,1600,2200,2900,4000,4500,9600,9600,9600
"GET gold-4",26,1300,1600,2300,2600,4300,6200,8600,8600,8600
"GET gold-5",21,1900,2400,4200,4400,4500,5800,8500,8500,8500
"GET gold-6",30,1100,1700,2300,2900,4600,5600,9800,9800,9800
"GET gold-7",25,1300,2100,2900,4400,4700,6200,11000,11000,11000
"GET gold-8",22,1900,2500,3700,4000,5800,6000,10000,10000,10000
"GET gold-9",28,1300,1800,2300,2700,4600,6200,9600,9600,9600
"Total",246,1500,2200,3000,3700,4600,6200,9600,10000,11000
