"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET silver-0",23,2400,2700,3100,3500,3900,4400,4600,4600,4600
"GET silver-1",24,2300,2600,2800,2900,4300,4600,4700,4700,4700
"Total",47,2300,2700,2800,3100,4300,4600,4700,4700,4700
