"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"GET gold-0",29,2100,2200,2300,2500,2600,2700,2700,2700,2700
"GET gold-1",33,1800,2000,2100,2200,2300,2400,2800,2800,2800
"GET gold-2",30,1900,2100,2200,2200,2500,2500,2700,2700,2700
"Total",92,1900,2100,2200,2200,2500,2600,2700,2800,2800
